Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Barn3tt"-"0", 20728, 306.012211317614, 333, 326.5699749566, 0, 32, 39.9744816893628, 2011-12-30
2, "The Czech"-"0", 17724, 246.617447385332, 702, 259.263541568842, 2, 40, 45.2737793214678, 2011-12-30
3, "Sargmacher"-"1", 32304, 210.648026675773, 159, 236.024690998763, -1, 11, -10.2527893276983, 2011-12-28
4, "jmeyersd"-"0", 21355, 209.092725216083, 237, 210.223165754719, -1, 3, -0.335140953803091, 2011-12-17
5, "SplitDiplomat"-"0", 36887, 197.641340917316, 139, 217.772528133039, 0, 24, -1.35823284783038, 2011-12-31
6, "justinnhoo"-"0", 23444, 164.812232765528, 102, 169.630657087266, 2, 3, 0.561579962335514, 2011-12-19
7, "caesar101dog"-"1", 15955, 163.117044524135, 129, 201.067323590746, -1, 6, -8.51054481180071, 2011-12-29
8, "Lando Calrissian"-"0", 19131, 161.675092201535, 602, 204.783649930518, 1, 41, 1.61537686844937, 2011-12-31
9, "thatwasawkward"-"0", 23496, 158.951536567928, 97, 170.180584673023, -2, 4, -6.40147641743189, 2011-12-28
10, "skoczek86"-"0", 30731, 156.867453081042, 50, 159.345318173099, 2, 1, 1.82617613806929, 2011-12-23
11, "Babak"-"0", 11051, 155.494512781237, 27, 155.494512781237, 6, 2, 2.80108279331404, 2011-12-17
12, "kostas71"-"0", 11917, 155.246766025554, 100, 155.246766025554, 17, 11, 13.6727666921209, 2011-12-30
13, "jc"-"0", 19515, 154.882377890656, 51, 162.642197857328, 0, 0, 0, 2011-07-26
14, "josemurc"-"0", 17667, 153.249763280019, 40, 153.249763280019, 36, 4, 24.6493817176945, 2011-12-19
15, "undercover"-"0", 32279, 152.990642544639, 29, 153.524402597215, 1, 0, 0, 2011-11-20
16, "MichiganMan"-"0", 28108, 152.952537095985, 250, 173.817380018743, 17, 39, 13.3207995549599, 2011-12-30
17, "SohDjinn"-"0", 17679, 152.819012617594, 138, 162.813519414217, -2, 3, -0.653682661107183, 2011-12-25
18, "EmmaGoldwoman"-"0", 28055, 152.790937815883, 54, 152.790937815883, 17, 8, 13.9333524020347, 2011-12-31
19, "President Eden"-"0", 25958, 152.588621552221, 105, 154.800050850079, -1, 2, 0.614533118612542, 2011-12-13
20, "gramilaj"-"0", 29238, 152.283165744543, 93, 163.921746729248, -6, 1, -2.20700240209482, 2011-12-02
21, "Linkoura"-"1", 9705, 150.457104245773, 92, 168.45537365964, -2, 0, 0, 2011-10-09
22, "frenchtourist"-"0", 18901, 149.097316790952, 47, 149.835689957511, -2, 0, 0, 2011-10-01
23, "curtis"-"0", 18233, 147.642200951981, 246, 168.521981723596, -2, 0, 0, 2011-11-04
24, "Jredwood"-"0", 22540, 146.997245005797, 33, 146.997245005797, 15, 3, 10.368593920031, 2011-12-17
25, "IKE"-"0", 12466, 145.216229273545, 95, 149.096725492481, -1, 0, 0, 2011-09-07
26, "giorgio."-"0", 23621, 144.434694361046, 45, 160.078272205702, -15, 6, -11.1328201555621, 2011-12-31
27, "DILK"-"0", 34961, 143.972890638334, 61, 151.848729615287, -2, 0, 0, 2011-09-25
28, "uclabb"-"0", 5775, 142.604759712582, 19, 145.838811745819, -1, 0, 0, 2011-11-27
29, "ava2790"-"0", 7135, 142.139316635206, 190, 171.574256474262, -6, 2, -4.03359404270049, 2011-12-15
30, "guak"-"0", 30256, 141.624006842333, 96, 162.797566287284, -20, 19, -16.9012163485734, 2011-12-31
31, "?"-"0", 27592, 141.125749122115, 45, 149.785798021537, -1, 0, 0, 2011-08-01
