Rank, Player, PlayerID, Peak Ghost Rating
1, "Barn3tt"-"0", 20728, 303.437020787722
2, "The Czech"-"0", 17724, 259.263541568842
3, "Sargmacher"-"1", 32304, 223.290480170165
4, "5nk"-"1", 22503, 214.829726599214
5, "Lando Calrissian"-"0", 19131, 204.783649930518
6, "caesar101dog"-"1", 15955, 201.067323590746
7, "jmeyersd"-"0", 21355, 199.636387314458
8, "SplitDiplomat"-"0", 36887, 199.167564295751
9, "V+"-"0", 10008, 183.738495668525
10, "Gary"-"0", 7014, 175.907374466529
11, "ava2790"-"0", 7135, 171.574256474262
12, "thatwasawkward"-"0", 23496, 170.180584673023
13, "justinnhoo"-"0", 23444, 169.630657087266
14, "curtis"-"0", 18233, 168.521981723596
15, "Linkoura"-"1", 9705, 168.45537365964
16, "Gobba"-"0", 21431, 167.176974595118
17, "gramilaj"-"0", 29238, 163.921746729248
18, "Venomous Sheep"-"0", 21717, 163.247504822944
19, "SohDjinn"-"0", 17679, 162.813519414217
20, "jc"-"0", 19515, 162.642197857328
21, "giorgio."-"0", 23621, 160.078272205702
22, "skoczek86"-"0", 30731, 159.345318173099
23, "podium"-"0", 19560, 159.264961025485
24, "Azogar"-"1", 3149, 158.9484808464
25, "Troodonte"-"0", 12416, 158.35036643855
26, "Kind.of.slow"-"0", 31546, 157.606816976566
27, "guak"-"0", 30256, 156.242242238434
28, "Riphen"-"0", 34701, 155.180482587369
29, "zarat"-"0", 23000, 154.146600550046
30, "undercover"-"0", 32279, 153.524402597215
31, "DILK"-"0", 34961, 151.848729615287
32, "frenchtourist"-"0", 18901, 149.835689957511
33, "?"-"0", 27592, 149.785798021537
34, "KalelChase"-"0", 30452, 149.233756088823
35, "IKE"-"0", 12466, 149.096725492481
36, "Babak"-"0", 11051, 147.864686061061
37, "President Eden"-"0", 25958, 146.923233434443
38, "Jack_Klein"-"0", 19295, 146.189397308984
39, "trip"-"0", 11231, 144.807948520115
40, "hellalt"-"0", 13865, 143.994302630154
41, "kostas71"-"0", 11917, 143.063948914265
42, "doofman"-"0", 19705, 142.193807436622
43, "Miyazaki"-"1", 27814, 142.061040475351
44, "Raptor"-"1", 24001, 139.492393272223
45, "faust"-"0", 21332, 139.004529062699
46, "EmmaGoldwoman"-"0", 28055, 138.919899679985
47, "santosh"-"0", 30286, 138.846474739621
