Rank, Player, PlayerID, Peak Ghost Rating
1, "SplitDiplomat"-"0", 36887, 495.624226485106
2, "Barn3tt"-"0", 20728, 376.552072444915
3, "Nikola Maric Eto"-"0", 49036, 363.739869660127
4, "CSteinhardt"-"0", 43811, 317.740411648612
5, "Partysane"-"0", 41415, 301.123344007611
6, "Maettu"-"0", 29432, 288.818828628579
7, "seth24c"-"0", 43472, 287.820241899602
8, "The Czech"-"0", 17724, 274.240716179333
9, "Fairfax"-"0", 46314, 270.209443593962
10, "Sargmacher"-"1", 32304, 267.663898450647
11, "josemurc"-"0", 17667, 267.48354986424
12, "Amwidkle"-"0", 61460, 262.78477780288
13, "Yaleunc"-"0", 52728, 258.543719936876
14, "guak"-"0", 30256, 250.316923740441
15, "rokakoma"-"0", 25125, 249.386643780996
16, "cspieker"-"0", 41816, 248.026453813371
17, "NoFog"-"0", 38917, 247.390167960494
18, "naked"-"0", 68573, 242.351474342899
19, "y2kjbk"-"0", 46594, 235.400560983112
20, "jmeyersd"-"0", 21355, 235.150427936677
21, "tektelmektel"-"0", 22595, 233.983996753329
22, "xorxes"-"0", 42435, 229.406356659243
23, "curtis"-"0", 18233, 226.97178769582
24, "josunice"-"0", 27863, 225.479891553415
25, "Tibarius"-"0", 17272, 224.72842476578
26, "2ndWhiteLine"-"0", 37127, 223.09951358939
27, "Lando Calrissian"-"0", 19131, 220.043339971786
28, "quarryman"-"0", 44661, 219.160505997469
29, "Zmaj"-"0", 43830, 218.262906205068
30, "5nk"-"1", 22503, 214.829726599214
31, "genghiz"-"0", 64274, 212.62561258486
32, "NigeeBaby"-"0", 40995, 208.808442360166
33, "rdrivera2005"-"0", 16691, 208.802358769497
34, "Gen. Lee"-"0", 46077, 208.039345304915
35, "kostas71"-"0", 11917, 205.987353647097
36, "Strauss"-"0", 48922, 203.933065277077
37, "caesar101dog"-"1", 15955, 201.067323590746
38, "Dharmaton"-"0", 17326, 200.65263564431
39, "V+"-"0", 10008, 199.659698974063
40, "Fortress Door"-"0", 42498, 198.496696337765
41, "Nesser"-"0", 43358, 197.6986265626
42, "dagabs0"-"0", 54191, 194.964575987762
43, "Ogion"-"0", 58511, 194.932942539072
44, "aha195"-"0", 72728, 194.809366194208
45, "dgibson987"-"0", 63310, 194.7653794259
46, "thatwasawkward"-"0", 23496, 194.404684586509
47, "achillies27"-"0", 34802, 192.285814557783
48, "MichiganMan"-"0", 28108, 191.386918224699
49, "jc"-"0", 19515, 190.974561714473
50, "benjormungand"-"0", 20297, 190.756332061071
51, "A_Tin_Can"-"0", 54909, 185.831473570441
52, "snorky"-"0", 40147, 184.778458190541
53, "Skittles"-"0", 39882, 184.194733892
54, "czechveck"-"0", 12871, 182.451215457751
55, "Captain Tomorrow"-"0", 65287, 180.61377531133
56, "Vaftrudner"-"0", 17380, 179.519051928101
57, "giorgio."-"0", 23621, 179.475197515071
58, "Jackdalyhhi"-"0", 59944, 178.836733012347
59, "curupira"-"0", 62920, 178.260282675115
60, "Gerry"-"0", 46521, 178.084162954995
61, "Gary"-"0", 7014, 175.907374466529
62, "stephan"-"0", 10260, 175.687330404962
63, "ava2790"-"0", 7135, 175.246578492166
64, "trip"-"0", 11231, 174.67724071744
65, "Troodonte"-"0", 12416, 174.117502903013
66, "Raffy"-"0", 30539, 173.707145377454
67, "Z3r0"-"0", 48815, 173.641043743754
68, "Linkoura"-"1", 9705, 173.566291201838
69, "wjessop"-"1", 71055, 173.255639509261
70, "bagatur"-"0", 48129, 173.123694309472
71, "Your Humble Narrator"-"0", 38075, 173.01716998833
72, "President Eden"-"0", 25958, 172.852751849859
73, "Valis2501"-"0", 63487, 171.840457042211
74, "Azogar"-"1", 3149, 170.618228108547
75, "indianajones"-"0", 25159, 170.42007195367
76, "diplomat554"-"0", 25161, 170.373239638076
77, "orion901"-"0", 32930, 169.668378293635
78, "justinnhoo"-"0", 23444, 169.630657087266
79, "Chaqa"-"0", 30476, 169.556707992343
80, "Victorious"-"0", 29940, 169.412440759693
81, "ccga4"-"0", 50681, 169.331843517538
82, "Venomous Sheep"-"0", 21717, 169.313103915704
83, "nide1225"-"0", 71946, 169.27050724915
84, "Arminius"-"0", 42703, 168.862954416701
85, "Indybroughton"-"0", 25946, 168.697956752181
86, "cardcollector"-"0", 50092, 168.192489312059
87, "SohDjinn"-"0", 17679, 167.52561069185
88, "Gobba"-"0", 21431, 167.176974595118
89, "SunRa"-"0", 53062, 167.067376407599
90, "DipperDon"-"0", 9735, 166.797211756343
91, "Andruha"-"0", 34770, 166.382748350672
92, "DILK"-"0", 34961, 165.503408934353
93, "sirKristof"-"0", 12733, 165.403070770475
94, "EmmaGoldwoman"-"0", 28055, 165.149363459602
95, "Dudlajz"-"0", 18554, 164.908008293473
96, "gramilaj"-"0", 29238, 163.921746729248
97, "KalelChase"-"0", 30452, 163.741987951729
98, "Stressedlines"-"0", 38459, 163.112286671218
99, "PSMongoose"-"0", 36134, 162.643548651389
100, "Stubie"-"0", 71149, 162.247366210608
101, "JimTheGrey"-"0", 42422, 162.156931465286
102, "Babak"-"0", 11051, 162.061692784982
103, "Hapapop"-"0", 63771, 161.871624704697
104, "Randomizer"-"0", 44860, 161.589379834089
105, "Ritmo"-"0", 46698, 161.449571052988
106, "anlari"-"0", 964, 161.369966825006
107, "PiC"-"0", 40784, 160.594063434483
108, "Ayreon"-"0", 21834, 159.73267804517
109, "sweetwatersam"-"0", 19396, 159.679231954803
