Rank, Player, PlayerID, Peak Ghost Rating
1, "Barn3tt"-"0", 20728, 303.437020787722
2, "The Czech"-"0", 17724, 259.263541568842
3, "5nk"-"1", 22503, 214.829726599214
4, "Lando Calrissian"-"0", 19131, 204.783649930518
5, "caesar101dog"-"1", 15955, 201.067323590746
6, "Sargmacher"-"1", 32304, 200.854229027287
7, "jmeyersd"-"0", 21355, 199.636387314458
8, "V+"-"0", 10008, 183.738495668525
9, "SplitDiplomat"-"0", 36887, 176.878338802575
10, "Gary"-"0", 7014, 175.907374466529
11, "ava2790"-"0", 7135, 171.574256474262
12, "thatwasawkward"-"0", 23496, 170.180584673023
13, "curtis"-"0", 18233, 168.521981723596
14, "Linkoura"-"1", 9705, 168.45537365964
15, "Gobba"-"0", 21431, 167.176974595118
16, "gramilaj"-"0", 29238, 163.921746729248
17, "Venomous Sheep"-"0", 21717, 163.247504822944
18, "SohDjinn"-"0", 17679, 162.813519414217
19, "jc"-"0", 19515, 162.642197857328
20, "skoczek86"-"0", 30731, 159.345318173099
21, "podium"-"0", 19560, 159.264961025485
22, "Azogar"-"1", 3149, 158.9484808464
23, "Troodonte"-"0", 12416, 158.35036643855
24, "Kind.of.slow"-"0", 31546, 157.606816976566
25, "justinnhoo"-"0", 23444, 157.287179130132
26, "giorgio."-"0", 23621, 157.162069996519
27, "Riphen"-"0", 34701, 155.180482587369
28, "zarat"-"0", 23000, 154.146600550046
29, "DILK"-"0", 34961, 151.848729615287
30, "undercover"-"0", 32279, 150.405261444912
31, "frenchtourist"-"0", 18901, 149.835689957511
32, "?"-"0", 27592, 149.785798021537
33, "KalelChase"-"0", 30452, 149.233756088823
34, "IKE"-"0", 12466, 149.096725492481
35, "Babak"-"0", 11051, 147.864686061061
36, "President Eden"-"0", 25958, 146.923233434443
37, "Jack_Klein"-"0", 19295, 146.189397308984
38, "trip"-"0", 11231, 144.807948520115
39, "hellalt"-"0", 13865, 143.994302630154
40, "kostas71"-"0", 11917, 143.063948914265
41, "guak"-"0", 30256, 142.562306785593
42, "doofman"-"0", 19705, 142.193807436622
43, "Miyazaki"-"1", 27814, 142.061040475351
44, "Raptor"-"1", 24001, 139.492393272223
45, "faust"-"0", 21332, 139.004529062699
46, "EmmaGoldwoman"-"0", 28055, 138.919899679985
47, "Stagger"-"0", 4692, 138.092170896647
