Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "MadMarx"-"0", 5210, 361.506065843014, 83, 510.968140961031, 0, 1, -21.9094585359402, 2014-01-20
2, "TheWizard"-"0", 10873, 341.238000050323, 55, 350.099519835013, 0, 0, 0, 2013-12-04
3, "peterwiggin"-"0", 2547, 274.180015816351, 19, 283.593589051016, 3, 4, 23.5194336347854, 2014-01-20
4, "Akroma"-"0", 8566, 266.633989538192, 10, 272.491074213613, -1, 0, 0, 2013-08-16
5, "The Hanged Man"-"0", 16970, 243.831520389829, 24, 258.609188292243, 2, 0, 0, 2013-12-21
6, "Serioussham"-"0", 16966, 242.974706900311, 13, 242.974706900311, 2, 0, 0, 2013-12-11
7, "Yonni"-"0", 33239, 230.548283853548, 22, 230.548283853548, 3, 0, 0, 2013-12-12
8, "Gen. Lee"-"0", 46077, 224.033735296194, 19, 228.493894879655, 3, 1, 2.82426276378715, 2014-01-13
9, "Centurian"-"0", 6265, 220.686135745155, 48, 234.061053063043, Re-Entry, Re-Entry, Re-Entry, 2014-01-20
10, "gantz"-"0", 21124, 220.165284052127, 28, 220.165284052127, 2, 0, 0, 2013-12-12
11, "uclabb"-"0", 5775, 216.770495178437, 40, 229.908100946827, 2, 0, 0, 2013-12-08
12, "ckroberts"-"0", 40293, 211.373587333904, 29, 211.373587333904, 6, 2, 16.2283927562831, 2014-01-20
13, "VillageIdiot"-"0", 44663, 209.11016086375, 4, 209.11016086375, 69, 3, 73.6396195270277, 2014-01-16
14, "rdrivera2005"-"0", 16691, 207.880765933441, 68, 263.823296054411, 2, 1, 10.8099110676468, 2014-01-20
15, "President Eden"-"0", 25958, 206.086648574312, 41, 237.498498466768, -1, 0, 0, 2013-10-25
16, "jmbostwick"-"0", 44387, 203.513755599679, 9, 203.513755599679, 33, 2, 47.9719251461485, 2014-01-18
17, "ghug"-"0", 37168, 201.024739104609, 44, 226.854657274706, -2, 0, 0, 2013-11-24
18, "MKECharlie"-"0", 23113, 196.565829661408, 18, 209.120262065459, -1, 0, 0, 2013-10-02
19, "MarekP"-"0", 2560, 193.516938991183, 61, 232.553856069141, 15, 2, 23.9668967855839, 2014-01-23
20, "anlari"-"0", 964, 192.394456671341, 7, 198.053117161675, -1, 0, 0, 2013-10-16
21, "AgentF"-"0", 20711, 191.081636209568, 4, 202.662341434391, -1, 0, 0, 2013-11-28
22, "kramerkov18"-"0", 48969, 186.995511157616, 7, 186.995511157616, -1, 0, 0, 2013-11-30
23, "Julien"-"0", 6532, 186.281854318892, 21, 206.473512524403, -1, 0, 0, 2013-12-21
24, "benjormungand"-"0", 20297, 182.986042774045, 7, 182.986042774045, -1, 0, 0, 2013-12-25
25, "jmo1121109"-"0", 15658, 182.92703395603, 18, 182.92703395603, -1, 0, 0, 2013-08-06
26, "StackelbergFollower"-"0", 45751, 179.050261324337, 23, 179.050261324337, 11, 1, 12.5572143772895, 2014-01-20
27, "xfile8888"-"0", 6937, 177.860134467781, 7, 180.43781757601, -2, 0, 0, 2013-10-29
28, "Imhotep"-"0", 42369, 175.872427764903, 15, 175.872427764903, -2, 0, 0, 2013-12-09
29, "Tom Bombadil"-"0", 25560, 175.341460065085, 32, 255.334323480327, -2, 0, 0, 2013-09-23
30, "Chief HusksCorn"-"0", 23477, 174.613627687237, 10, 174.613627687237, -2, 0, 0, 2013-08-29
31, "goldfinger0303"-"0", 28372, 171.885251937767, 32, 202.915943535356, -1, 0, 0, 2013-09-06
32, "Per Olander"-"0", 28893, 171.872832484508, 16, 182.289367786599, -1, 0, 0, 2013-12-08
33, "Laoban"-"0", 10545, 171.400553525344, 32, 243.10813018885, -1, 0, 0, 2013-09-23
